Subj_idx,Stimulus,Response,Confidence,RT_dec,DotDiff,Accuracy
333,0,0,4,0.64,4.25,1
333,0,0,5,0.468,4.15,1
333,1,1,5,0.406,4.15,1
333,1,1,4,0.67,4.05,1
333,0,0,5,0.498,4.05,1
333,1,1,4,0.924,3.95,1
333,0,0,5,0.5,3.95,1
333,0,0,5,0.414,3.85,1
333,1,1,5,0.475,3.85,1
333,0,1,3,0.814,3.75,0
333,0,0,4,0.808,3.85,1
333,0,0,3,1.44,3.85,1
333,1,0,4,0.835,3.75,0
333,1,1,3,0.994,3.85,1
333,1,0,4,0.58,3.85,0
333,0,0,3,0.907,3.95,1
333,1,1,3,0.706,3.95,1
333,1,1,4,1.046,3.85,1
333,1,0,4,0.5,3.85,0
333,1,0,3,0.748,3.95,0
333,0,0,4,0.472,4.05,1
333,0,0,5,0.482,4.05,1
333,1,1,5,0.459,3.95,1
333,0,0,5,0.421,3.95,1
333,1,1,5,0.45,3.85,1
333,1,1,5,0.409,3.85,1
333,0,0,5,0.445,3.75,1
333,0,0,4,0.499,3.75,1
333,0,0,4,0.407,3.65,1
333,1,1,5,0.453,3.65,1
333,0,0,5,0.264,3.55,1
333,0,0,3,0.752,3.55,1
333,1,0,3,0.96,3.45,0
333,1,1,5,0.388,3.55,1
333,1,0,3,0.688,3.55,0
333,0,1,5,0.452,3.65,0
333,0,0,4,0.823,3.75,1
333,1,1,5,0.523,3.75,1
333,0,0,2,1.37,3.65,1
333,1,1,4,0.64,3.65,1
333,1,1,3,1.138,3.55,1
333,0,0,4,0.477,3.55,1
333,0,0,3,0.69,3.45,1
333,0,1,3,0.703,3.45,0
333,1,1,4,0.874,3.55,1
333,1,1,3,1.295,3.55,1
333,0,0,5,0.545,3.45,1
333,1,1,3,0.554,3.45,1
333,0,0,4,0.858,3.35,1
333,0,0,3,0.6,3.35,1
333,1,1,2,0.559,3.25,1
333,0,0,4,0.782,3.25,1
333,0,0,4,0.526,3.15,1
333,0,0,3,0.793,3.15,1
333,1,1,3,0.758,3.05,1
333,1,1,5,0.421,3.05,1
333,1,1,2,0.853,2.95,1
333,0,0,4,0.466,2.95,1
333,1,1,2,1.014,2.85,1
333,1,1,2,1.649,2.85,1
333,1,0,3,0.441,2.75,0
333,1,0,2,0.752,2.85,0
333,0,0,3,0.323,2.95,1
333,0,1,3,1.845,2.95,0
333,1,1,4,0.691,3.05,1
333,0,1,3,0.464,3.05,0
333,1,1,5,0.655,3.15,1
333,1,1,4,0.523,3.15,1
333,0,1,3,0.568,3.05,0
333,0,1,4,0.34,3.15,0
333,0,0,5,0.502,3.25,1
333,1,1,3,0.579,3.25,1
333,0,0,4,1.098,3.15,1
333,0,1,2,1.185,3.15,0
333,1,1,3,0.654,3.25,1
333,1,1,3,0.587,3.25,1
333,1,1,2,1.144,3.15,1
333,0,0,2,1.479,3.15,1
333,0,1,2,0.696,3.05,0
333,1,1,3,0.596,3.15,1
333,0,0,3,0.41,3.15,1
333,1,1,2,0.665,3.05,1
333,1,0,4,0.439,3.05,0
333,0,0,3,0.538,3.15,1
333,0,0,2,1.235,3.15,1
333,0,0,2,0.982,3.05,1
333,1,1,5,0.431,3.05,1
333,1,0,4,0.441,2.95,0
333,0,0,3,0.426,3.05,1
333,1,0,4,0.469,3.05,0
333,0,0,2,0.682,3.15,1
333,0,0,2,1.32,3.15,1
333,1,1,2,0.757,3.05,1
333,0,0,3,0.466,3.05,1
333,0,0,5,0.451,2.95,1
333,0,0,3,0.447,2.95,1
333,1,1,3,0.961,2.85,1
333,1,0,4,0.542,2.85,0
333,1,0,2,0.554,2.95,0
333,0,1,2,0.765,3.05,0
333,1,0,2,0.689,3.15,0
333,1,1,2,0.81,3.25,1
333,1,1,2,0.51,3.25,1
333,1,1,4,0.603,3.15,1
333,0,0,5,0.38,3.15,1
333,0,0,5,0.534,3.05,1
333,1,0,2,0.963,3.05,0
333,0,0,2,0.574,3.15,1
333,1,1,2,0.621,3.15,1
333,1,1,4,0.751,3.05,1
333,0,0,5,0.417,3.05,1
333,0,0,5,0.384,2.95,1
333,0,1,5,0.461,2.95,0
333,1,1,3,0.681,3.05,1
333,0,0,3,0.924,3.05,1
333,0,0,3,0.713,2.95,1
333,1,1,3,0.481,2.95,1
333,1,1,5,0.465,2.85,1
333,1,0,2,0.633,2.85,0
333,0,0,2,1.661,2.95,1
333,0,0,2,1.191,2.95,1
333,1,0,3,0.481,2.85,0
333,0,0,2,0.38,2.95,1
333,1,1,3,0.515,2.95,1
333,1,0,3,0.364,2.85,0
333,0,0,3,0.504,2.95,1
333,0,0,3,0.553,2.95,1
333,0,0,4,0.376,2.85,1
333,1,1,1,0.51,2.85,1
333,1,0,3,0.759,2.75,0
333,0,1,2,1.355,2.85,0
333,1,0,5,0.512,2.95,0
333,0,0,5,0.421,3.05,1
333,0,0,5,0.551,3.05,1
333,1,1,5,0.289,2.95,1
333,0,0,2,0.759,2.95,1
333,0,0,2,0.302,2.85,1
333,0,0,2,0.437,2.85,1
333,1,1,2,0.211,2.75,1
333,1,0,4,0.556,2.75,0
333,1,0,2,0.73,2.85,0
333,0,0,2,0.775,2.95,1
333,1,0,3,0.772,2.95,0
333,1,1,2,0.54,3.05,1
333,1,1,2,1.646,3.05,1
333,1,0,3,0.914,2.95,0
333,0,0,3,0.519,3.05,1
333,0,0,4,0.915,3.05,1
333,1,0,3,0.544,2.95,0
333,0,0,3,0.523,3.05,1
333,1,0,4,0.56,3.05,0
333,1,1,3,0.712,3.15,1
333,0,0,4,0.24,3.15,1
333,0,0,2,0.341,3.05,1
333,0,0,2,0.467,3.05,1
333,1,0,2,0.386,2.95,0
333,0,0,2,0.755,3.05,1
333,0,0,5,0.629,3.05,1
333,1,0,2,0.629,2.95,0
333,1,1,5,0.452,3.05,1
333,1,1,2,0.589,3.05,1
333,0,0,3,0.408,2.95,1
333,0,1,3,0.64,2.95,0
333,1,1,2,0.673,3.05,1
333,0,0,5,0.372,3.05,1
333,1,1,2,0.681,2.95,1
333,1,1,4,0.434,2.95,1
333,0,0,4,0.326,2.85,1
333,0,0,4,0.407,2.85,1
333,0,1,4,0.303,2.75,0
333,1,0,3,0.959,2.85,0
333,1,1,4,0.579,2.95,1
333,0,0,3,0.785,2.95,1
333,1,1,5,0.37,2.85,1
333,0,0,3,0.575,2.85,1
333,0,1,2,0.679,2.75,0
333,1,0,2,0.872,2.85,0
333,0,0,2,0.397,2.95,1
333,0,1,4,0.615,2.95,0
333,0,1,5,0.372,3.05,0
333,1,1,2,0.339,3.15,1
333,1,1,2,0.426,3.15,1
333,1,1,3,0.634,3.05,1
333,0,0,3,0.676,3.05,1
333,1,0,3,0.446,2.95,0
333,1,1,3,0.415,3.05,1
333,1,1,2,0.279,3.05,1
333,1,0,2,0.367,2.95,0
333,0,0,3,0.61,3.05,1
333,0,0,3,0.431,3.05,1
333,1,1,2,0.526,2.95,1
333,0,0,3,0.365,2.95,1
333,1,1,2,0.819,2.85,1
333,1,1,2,0.967,2.85,1
333,0,0,4,0.519,2.75,1
333,0,0,4,0.539,2.75,1
333,0,0,2,0.754,2.65,1
333,1,1,2,0.729,2.65,1
333,0,0,2,0.349,2.55,1
333,0,0,2,0.63,2.55,1
333,1,1,2,0.561,2.45,1
333,1,0,4,0.638,2.45,0
333,1,1,2,0.504,2.55,1
333,0,1,2,0.805,2.55,0
333,0,0,3,0.974,2.65,1
334,0,0,4,0.698,4.85,1
334,0,0,6,0.475,4.85,1
334,1,1,2,0.82,4.75,1
334,1,0,4,2.432,4.75,0
334,0,0,4,0.678,4.85,1
334,0,0,4,0.601,4.85,1
334,1,1,3,0.718,4.75,1
334,0,0,4,0.433,4.75,1
334,0,0,4,0.925,4.65,1
334,0,0,4,0.589,4.65,1
334,0,0,4,0.62,4.55,1
334,0,0,4,0.703,4.55,1
334,0,1,3,0.582,4.45,0
334,0,0,4,0.362,4.55,1
334,1,1,3,0.711,4.55,1
334,0,0,4,0.626,4.45,1
334,1,1,3,0.608,4.45,1
334,1,1,3,0.553,4.35,1
334,0,0,4,0.476,4.35,1
334,0,0,4,1.285,4.25,1
334,0,1,2,0.782,4.25,0
334,1,1,4,0.473,4.35,1
334,1,1,4,0.596,4.35,1
334,1,1,4,0.484,4.25,1
334,1,1,3,0.589,4.25,1
334,0,0,4,0.507,4.15,1
334,1,1,3,0.398,4.15,1
334,0,0,4,1.196,4.05,1
334,1,1,3,0.526,4.05,1
334,0,1,1,1.748,3.95,0
334,0,0,4,0.534,4.05,1
334,1,1,3,0.391,4.05,1
334,1,1,2,0.477,3.95,1
334,1,0,3,0.511,3.95,0
334,1,0,3,0.41,4.05,0
334,0,1,3,0.554,4.15,0
334,1,0,4,0.555,4.25,0
334,0,1,3,0.423,4.35,0
334,0,0,4,0.404,4.45,1
334,1,1,3,0.357,4.45,1
334,1,1,3,0.497,4.35,1
334,0,0,4,0.405,4.35,1
334,0,0,3,0.537,4.25,1
334,0,0,4,0.359,4.25,1
334,1,1,3,0.653,4.15,1
334,1,1,1,1.201,4.15,1
334,0,0,4,0.377,4.05,1
334,0,0,4,0.423,4.05,1
334,1,1,3,1.37,3.95,1
334,0,0,5,1.224,3.95,1
334,0,0,5,0.49,3.85,1
334,0,0,5,0.346,3.85,1
334,0,1,3,0.725,3.75,0
334,0,0,4,0.932,3.85,1
334,0,0,4,0.51,3.85,1
334,0,1,3,0.624,3.75,0
334,1,1,3,0.475,3.85,1
334,0,0,4,0.424,3.85,1
334,1,1,3,0.424,3.75,1
334,1,0,4,0.336,3.75,0
334,0,1,3,0.446,3.85,0
334,0,0,3,0.464,3.95,1
334,0,0,3,0.408,3.95,1
334,1,0,4,0.728,3.85,0
334,1,0,2,2.8,3.95,0
334,1,1,4,0.019,4.05,1
334,1,0,4,0.321,4.05,0
334,0,0,4,0.478,4.15,1
334,1,1,3,0.754,4.15,1
334,0,0,4,0.411,4.05,1
334,1,1,3,0.352,4.05,1
334,0,0,4,0.419,3.95,1
334,0,0,4,4.244,3.95,1
334,1,1,3,2.331,3.85,1
334,1,0,4,2.389,3.85,0
334,1,1,3,0.528,3.95,1
334,1,0,4,0.432,3.95,0
334,0,1,2,0.67,4.05,0
334,1,1,2,0.542,4.15,1
334,0,0,4,0.405,4.15,1
334,0,0,4,0.454,4.05,1
334,1,0,4,2.36,4.05,0
334,1,0,4,0.62,4.15,0
334,0,0,4,0.407,4.25,1
334,0,0,4,0.848,4.25,1
334,0,1,3,0.42,4.15,0
334,1,0,4,0.421,4.25,0
334,1,1,3,0.704,4.35,1
334,0,1,3,0.876,4.35,0
334,0,0,4,0.332,4.45,1
334,1,1,3,0.806,4.45,1
334,0,0,4,0.455,4.35,1
334,0,0,4,0.594,4.35,1
334,0,1,4,0.818,4.25,0
334,0,0,4,0.354,4.35,1
334,0,0,4,0.75,4.35,1
334,0,0,4,0.338,4.25,1
334,0,1,3,0.564,4.25,0
334,1,1,3,0.643,4.35,1
334,0,0,3,0.637,4.35,1
334,1,1,3,0.363,4.25,1
334,1,0,4,0.023,4.25,0
334,0,1,3,2.766,4.35,0
334,0,0,4,0.347,4.45,1
334,0,1,3,0.539,4.45,0
334,1,0,4,0.145,4.55,0
334,1,1,3,2.352,4.65,1
334,1,0,4,3.267,4.65,0
334,1,1,6,0.384,4.75,1
334,0,0,5,0.575,4.75,1
334,1,1,3,0.523,4.65,1
334,0,0,4,0.392,4.65,1
334,1,1,3,0.277,4.55,1
334,0,0,4,0.42,4.55,1
334,0,0,4,1.852,4.45,1
334,1,1,3,0.596,4.45,1
334,1,0,4,0.483,4.35,0
334,1,0,4,0.464,4.45,0
334,1,1,3,0.486,4.55,1
334,0,0,4,0.798,4.55,1
334,1,0,3,5.248,4.45,0
334,0,0,4,0.404,4.55,1
334,0,0,4,0.406,4.55,1
334,1,1,3,2.869,4.45,1
334,1,1,4,0.355,4.45,1
334,0,0,4,0.753,4.35,1
334,0,0,4,0.381,4.35,1
334,0,1,3,0.614,4.25,0
334,1,1,3,0.482,4.35,1
334,1,0,4,0.301,4.35,0
334,0,0,4,0.385,4.45,1
334,0,0,4,0.671,4.45,1
334,1,1,4,0.403,4.35,1
334,0,1,4,0.644,4.35,0
334,0,0,4,0.641,4.45,1
334,0,1,3,0.696,4.45,0
334,0,1,3,0.498,4.55,0
334,0,1,3,0.459,4.65,0
334,0,0,4,0.634,4.75,1
334,0,1,3,0.036,4.75,0
334,1,1,3,0.602,4.85,1
334,0,0,4,0.395,4.85,1
334,1,1,3,0.395,4.75,1
334,1,1,4,0.453,4.75,1
334,0,1,3,0.824,4.65,0
334,0,0,4,0.28,4.75,1
334,0,0,4,0.401,4.75,1
334,1,1,3,0.403,4.65,1
334,1,1,3,0.362,4.65,1
334,1,1,3,0.393,4.55,1
334,1,1,3,0.278,4.55,1
334,0,0,4,0.307,4.45,1
334,1,1,3,0.74,4.45,1
334,0,0,4,2.866,4.35,1
334,1,1,3,0.669,4.35,1
334,0,1,3,0.518,4.25,0
334,0,1,3,1.053,4.35,0
334,1,0,4,0.048,4.45,0
334,1,0,4,1.3,4.55,0
334,1,1,3,0.15,4.65,1
334,1,1,4,0.947,4.65,1
334,0,0,6,0.363,4.55,1
334,1,1,3,0.623,4.55,1
334,0,0,4,0.438,4.45,1
334,0,0,4,0.821,4.45,1
334,1,1,3,0.531,4.35,1
334,1,1,4,0.521,4.35,1
334,0,0,4,0.497,4.25,1
334,0,0,1,8.499,4.25,1
334,0,0,4,0.394,4.15,1
334,1,1,3,0.497,4.15,1
334,1,1,3,0.491,4.05,1
334,0,0,4,0.392,4.05,1
334,0,1,3,0.453,3.95,0
334,1,0,4,0.473,4.05,0
334,0,0,4,0.57,4.15,1
334,0,1,3,0.737,4.15,0
334,0,1,3,1.841,4.25,0
334,0,0,4,0.383,4.35,1
334,0,0,4,0.456,4.35,1
334,0,1,3,0.374,4.25,0
334,0,0,4,0.917,4.35,1
334,1,1,3,1.304,4.35,1
334,0,0,4,0.362,4.25,1
334,1,1,3,0.704,4.25,1
334,1,1,3,0.459,4.15,1
334,0,0,4,0.314,4.15,1
334,0,1,3,2.293,4.05,0
334,0,0,5,0.46,4.15,1
334,1,0,4,0.427,4.15,0
334,1,0,4,3.747,4.25,0
334,1,1,3,0.721,4.35,1
334,1,0,4,0.463,4.35,0
334,0,0,4,0.437,4.45,1
334,1,1,3,0.39,4.45,1
334,0,0,4,0.47,4.35,1
334,1,1,3,0.371,4.35,1
334,0,0,4,0.398,4.25,1
334,0,0,4,0.473,4.25,1
334,1,0,4,0.402,4.15,0
334,1,1,3,0.358,4.25,1
334,1,0,4,0.43,4.25,0
334,1,1,3,0.434,4.35,1
334,0,0,4,0.56,4.35,1
334,1,0,4,0.311,4.25,0
334,0,0,5,0.336,4.35,1
334,0,0,5,0.284,4.35,1
334,1,1,3,0.527,4.25,1
334,1,1,3,0.475,4.25,1
334,0,0,4,0.312,4.15,1
335,1,0,5,0.498,5.25,0
335,1,0,4,0.539,5.35,0
335,1,1,4,4.535,5.45,1
335,0,0,6,2.06,5.45,1
335,1,1,5,0.646,5.35,1
335,0,0,6,1.038,5.35,1
335,1,1,3,0.862,5.25,1
335,1,0,3,1.624,5.25,0
335,1,1,5,0.426,5.35,1
335,0,0,6,0.61,5.35,1
335,1,1,4,0.551,5.25,1
335,0,0,6,0.565,5.25,1
335,0,0,6,0.373,5.15,1
335,1,1,3,0.895,5.15,1
335,0,0,6,0.326,5.05,1
335,1,1,3,0.463,5.05,1
335,0,0,6,0.399,4.95,1
335,0,0,4,0.404,4.95,1
335,0,0,6,0.372,4.85,1
335,0,0,3,0.438,4.85,1
335,0,0,6,0.332,4.75,1
335,1,1,4,1.222,4.75,1
335,0,0,6,0.956,4.65,1
335,0,0,6,0.411,4.65,1
335,0,0,6,0.287,4.55,1
335,1,0,6,0.484,4.55,0
335,0,1,2,0.622,4.65,0
335,0,0,6,0.26,4.75,1
335,1,1,5,0.388,4.75,1
335,0,0,6,0.218,4.65,1
335,0,0,3,0.333,4.65,1
335,0,0,6,0.493,4.55,1
335,0,0,4,0.238,4.55,1
335,0,0,6,0.342,4.45,1
335,0,0,3,0.536,4.45,1
335,1,1,2,1.108,4.35,1
335,1,0,2,0.878,4.35,0
335,0,0,2,0.829,4.45,1
335,1,0,1,3.085,4.45,0
335,1,1,4,0.485,4.55,1
335,1,1,1,1.007,4.55,1
335,0,0,6,0.439,4.45,1
335,1,0,4,1.034,4.45,0
335,1,1,3,1.115,4.55,1
335,1,1,5,0.493,4.55,1
335,0,0,6,0.675,4.45,1
335,1,0,2,0.974,4.45,0
335,0,0,6,0.245,4.55,1
335,1,0,2,0.471,4.55,0
335,1,0,2,0.557,4.65,0
335,1,1,5,0.971,4.75,1
335,0,0,6,1.2,4.75,1
335,1,1,5,1.215,4.65,1
335,0,0,2,0.485,4.65,1
335,0,0,6,0.191,4.55,1
335,1,1,4,0.336,4.55,1
335,0,0,6,0.224,4.45,1
335,1,1,4,0.158,4.45,1
335,0,1,1,0.303,4.35,0
335,0,0,3,0.736,4.45,1
335,0,0,5,0.247,4.45,1
335,0,0,3,0.486,4.35,1
335,0,0,3,0.503,4.35,1
335,1,1,1,0.728,4.25,1
335,0,0,1,0.711,4.25,1
335,0,0,2,0.347,4.15,1
335,0,0,6,0.295,4.15,1
335,1,0,4,0.367,4.05,0
335,0,0,3,0.232,4.15,1
335,0,0,6,0.211,4.15,1
335,1,0,6,0.899,4.05,0
335,0,0,3,1.205,4.15,1
335,0,0,5,0.259,4.15,1
335,0,0,6,0.219,4.05,1
335,0,0,5,0.301,4.05,1
335,0,0,5,0.148,3.95,1
335,0,0,4,0.299,3.95,1
335,1,0,3,0.164,3.85,0
335,1,0,2,0.47,3.95,0
335,0,0,5,0.163,4.05,1
335,1,0,3,0.294,4.05,0
335,1,0,2,1.093,4.15,0
335,1,0,4,0.225,4.25,0
335,0,0,5,0.279,4.35,1
335,1,1,2,2.605,4.35,1
335,1,0,3,0.985,4.25,0
335,1,0,2,0.188,4.35,0
335,0,0,4,0.213,4.45,1
335,1,0,2,0.989,4.45,0
335,0,0,6,0.822,4.55,1
335,1,0,4,0.246,4.55,0
335,1,0,1,0.142,4.65,0
335,1,1,2,0.628,4.75,1
335,0,0,6,0.174,4.75,1
335,1,1,3,0.42,4.65,1
335,0,0,6,0.182,4.65,1
335,0,0,6,0.16,4.55,1
335,1,1,5,0.286,4.55,1
335,0,0,4,0.502,4.45,1
335,1,1,3,0.543,4.45,1
335,0,0,6,0.246,4.35,1
335,0,0,4,0.878,4.35,1
335,0,0,4,4.069,4.25,1
335,0,0,1,12.629,4.25,1
335,0,0,4,0.309,4.15,1
335,1,1,2,0.6,4.15,1
335,0,0,2,0.463,4.05,1
335,0,0,2,0.217,4.05,1
335,0,0,2,0.303,3.95,1
335,1,0,1,0.277,3.95,0
335,0,0,4,0.24,4.05,1
335,0,0,2,0.496,4.05,1
335,1,0,1,0.302,3.95,0
335,0,0,1,0.44,4.05,1
335,0,0,5,0.224,4.05,1
335,0,0,3,0.255,3.95,1
335,0,0,3,0.174,3.95,1
335,0,0,3,0.18,3.85,1
335,0,0,3,0.137,3.85,1
335,1,1,2,0.588,3.75,1
335,1,0,1,1.34,3.75,0
335,0,0,1,1.102,3.85,1
335,1,1,1,0.259,3.85,1
335,1,1,1,0.557,3.75,1
335,1,1,1,0.558,3.75,1
335,0,0,4,0.301,3.65,1
335,1,0,2,0.605,3.65,0
335,1,0,2,1.194,3.75,0
335,1,0,1,0.259,3.85,0
335,0,0,4,0.26,3.95,1
335,1,0,2,0.253,3.95,0
335,0,0,4,0.213,4.05,1
335,1,0,2,0.526,4.05,0
335,1,0,4,1.062,4.15,0
335,1,1,3,1.102,4.25,1
335,0,0,6,0.28,4.25,1
335,1,0,3,0.174,4.15,0
335,0,0,4,0.382,4.25,1
335,0,0,2,0.27,4.25,1
335,1,1,2,1.191,4.15,1
335,0,0,2,1.045,4.15,1
335,1,1,3,0.454,4.05,1
335,0,0,5,0.231,4.05,1
335,0,0,2,0.846,3.95,1
335,0,0,5,0.278,3.95,1
335,0,0,3,0.622,3.85,1
335,0,0,6,0.229,3.85,1
335,1,1,3,0.591,3.75,1
335,0,0,3,0.454,3.75,1
335,0,1,2,0.623,3.65,0
335,0,0,6,0.222,3.75,1
335,1,1,4,0.325,3.75,1
335,0,0,6,0.287,3.65,1
335,0,0,6,0.23,3.65,1
335,1,0,3,0.158,3.55,0
335,0,0,3,0.255,3.65,1
335,0,0,5,0.231,3.65,1
335,0,0,2,0.846,3.55,1
335,0,0,2,0.15,3.55,1
335,0,1,1,0.862,3.45,0
335,0,0,5,0.431,3.55,1
335,1,1,2,0.948,3.55,1
335,1,0,3,0.189,3.45,0
335,0,0,5,0.257,3.55,1
335,1,0,2,0.578,3.55,0
335,1,0,1,0.228,3.65,0
335,1,1,1,0.796,3.75,1
335,0,0,3,0.232,3.75,1
335,1,0,3,0.674,3.65,0
335,1,0,2,0.154,3.75,0
335,1,1,4,0.394,3.85,1
335,0,0,3,0.325,3.85,1
335,1,1,2,0.286,3.75,1
335,0,0,2,0.566,3.75,1
335,1,1,1,0.429,3.65,1
335,1,1,2,0.406,3.65,1
335,1,1,1,0.509,3.55,1
335,0,1,1,0.565,3.55,0
335,1,0,1,1.276,3.65,0
335,0,0,1,0.7,3.75,1
335,0,0,1,0.389,3.75,1
335,1,0,1,0.589,3.65,0
335,0,0,2,0.454,3.75,1
335,1,1,4,0.373,3.75,1
335,0,1,2,0.919,3.65,0
335,0,0,4,0.254,3.75,1
335,0,0,3,0.348,3.75,1
335,0,0,3,0.362,3.65,1
335,0,0,4,0.317,3.65,1
335,1,0,3,0.47,3.55,0
335,0,0,4,0.269,3.65,1
335,0,0,4,0.398,3.65,1
335,0,0,6,0.201,3.55,1
335,1,0,4,0.356,3.55,0
335,0,0,5,0.172,3.65,1
335,0,0,6,0.222,3.65,1
335,1,0,4,0.214,3.55,0
335,0,0,3,1.19,3.65,1
335,0,0,4,0.302,3.65,1
335,0,0,3,0.23,3.55,1
335,0,0,6,0.198,3.55,1
335,0,0,5,0.247,3.45,1
335,0,0,4,0.11,3.45,1
335,1,1,2,1.028,3.35,1
335,1,1,2,0.718,3.35,1
335,0,0,5,0.276,3.25,1
335,1,1,4,0.537,3.25,1
335,1,1,4,0.564,3.15,1
335,1,0,4,1.629,3.15,0
335,0,1,4,1.052,3.25,0
336,1,0,4,0.349,4.15,0
336,1,1,3,0.527,4.25,1
336,0,0,5,0.611,4.25,1
336,0,0,4,0.531,4.15,1
336,0,0,3,0.599,4.15,1
336,0,0,3,1.012,4.05,1
336,0,0,4,0.59,4.05,1
336,1,1,4,0.154,3.95,1
336,1,1,4,0.724,3.95,1
336,1,1,5,0.539,3.85,1
336,1,1,4,0.499,3.85,1
336,1,1,3,0.405,3.75,1
336,0,0,3,0.409,3.75,1
336,1,1,3,0.355,3.65,1
336,0,0,5,0.594,3.65,1
336,1,1,4,0.494,3.55,1
336,0,1,6,0.502,3.55,0
336,0,0,4,0.65,3.65,1
336,0,1,5,0.412,3.65,0
336,0,1,5,0.648,3.75,0
336,0,1,5,1.8,3.85,0
336,1,0,4,0.542,3.95,0
336,0,1,6,0.419,4.05,0
336,1,1,6,0.295,4.15,1
336,1,1,5,0.389,4.15,1
336,1,1,5,0.278,4.05,1
336,1,1,4,0.327,4.05,1
336,1,0,5,0.444,3.95,0
336,1,1,6,0.406,4.05,1
336,1,1,5,0.307,4.05,1
336,1,0,5,0.074,3.95,0
336,1,1,3,0.499,4.05,1
336,0,1,4,0.399,4.05,0
336,0,0,4,0.558,4.15,1
336,0,0,2,0.52,4.15,1
336,0,0,2,0.49,4.05,1
336,1,1,5,0.433,4.05,1
336,1,1,4,0.48,3.95,1
336,0,0,5,0.485,3.95,1
336,0,0,4,0.528,3.85,1
336,0,0,5,0.703,3.85,1
336,1,1,5,0.667,3.75,1
336,1,1,5,0.43,3.75,1
336,1,0,4,0.576,3.65,0
336,0,1,5,0.643,3.75,0
336,0,1,5,0.498,3.85,0
336,0,1,5,1.833,3.95,0
336,0,1,5,0.652,4.05,0
336,0,1,3,0.669,4.15,0
336,1,0,6,0.026,4.25,0
336,1,1,4,0.477,4.35,1
336,1,1,3,0.384,4.35,1
336,1,1,5,0.39,4.25,1
336,1,1,6,0.369,4.25,1
336,0,0,4,0.635,4.15,1
336,1,1,5,0.371,4.15,1
336,0,1,3,0.595,4.05,0
336,1,1,4,0.322,4.15,1
336,0,1,3,1.198,4.15,0
336,0,1,3,0.152,4.25,0
336,0,1,5,0.385,4.35,0
336,0,0,4,0.484,4.45,1
336,0,1,5,0.264,4.45,0
336,1,0,3,0.277,4.55,0
336,0,0,4,0.472,4.65,1
336,1,1,5,0.276,4.65,1
336,1,0,4,0.511,4.55,0
336,1,1,5,0.552,4.65,1
336,1,1,3,0.5,4.65,1
336,1,1,6,0.339,4.55,1
336,1,1,3,0.565,4.55,1
336,1,0,2,0.643,4.45,0
336,1,1,5,0.297,4.55,1
336,1,1,5,0.365,4.55,1
