Subj_idx,Stimulus,Response,Confidence,RT_decConf,Difficulty,Accuracy,Trial_in_block
148,1,1,32,4.5332,16,1,19
148,1,0,31,1.6172,15,0,20
148,1,0,11,2.2385,16,0,21
148,0,0,21,1.8108,17,1,22
148,0,1,17,2.2986,17,0,23
148,0,0,35,1.971,18,1,24
148,0,0,26,4.1534,18,1,25
148,1,0,42,1.7164,17,0,26
148,1,1,30,1.4685,18,1,27
148,0,0,43,1.9043,18,1,28
148,1,0,30,1.7447,17,0,29
148,1,1,35,1.7801,18,1,30
148,0,0,22,1.6662,18,1,31
148,1,0,22,1.5941,17,0,32
148,1,0,17,2.5208,18,0,33
148,0,0,34,1.5475,19,1,34
148,0,0,34,1.851,19,1,35
148,1,1,30,1.6409,18,1,36
148,1,0,38,1.9368,18,0,37
148,0,0,44,1.5562,19,1,38
148,0,0,38,1.5568,19,1,39
148,0,0,40,1.801,18,1,40
148,1,0,22,2.0837,18,0,41
148,0,0,48,2.0278,19,1,42
148,1,0,45,2.0068,19,0,43
148,0,0,36,1.931,20,1,44
148,0,0,44,4.8248,20,1,45
148,1,1,34,2.813,19,1,46
148,0,0,44,3.0592,19,1,47
148,1,0,16,4.0516,18,0,48
148,1,1,16,2.1536,19,1,49
148,0,0,41,1.9206,19,1,50
148,1,1,30,8.149,18,1,51
148,1,1,31,4.4258,18,1,52
148,0,0,39,1.7012,17,1,53
148,1,1,35,2.4542,17,1,54
148,1,0,13,5.5261,16,0,55
148,0,0,40,1.4478,17,1,56
148,0,0,43,1.7099,17,1,57
148,0,0,23,3.3169,16,1,58
148,1,0,40,1.6028,16,0,59
148,0,0,40,2.982,17,1,60
148,0,0,21,1.3131,17,1,1
148,1,0,24,2.5012,16,0,2
148,0,0,28,1.9922,17,1,3
148,0,0,40,2.0416,17,1,4
148,0,0,27,2.7286,16,1,5
148,0,0,49,2.439,16,1,6
148,1,0,23,5.2336,15,0,7
148,0,0,39,2.4445,16,1,8
148,1,0,18,9.5783,16,0,9
148,0,0,36,1.7576,17,1,10
148,0,0,33,1.6738,17,1,11
148,0,0,33,1.5674,16,1,12
148,0,0,44,1.5204,16,1,13
148,0,0,19,1.9243,15,1,14
148,1,0,12,25.2585,15,0,15
148,1,1,24,2.0726,16,1,16
148,0,0,30,2.0152,16,1,17
148,1,1,31,1.9515,15,1,18
148,1,1,28,2.0889,15,1,19
148,0,0,21,29.785,14,1,20
148,0,1,3,2.2475,14,0,21
148,1,0,35,2.1872,15,0,22
148,1,1,7,1.6254,16,1,23
148,1,0,14,3.2854,16,0,24
148,0,0,48,2.4924,17,1,25
148,1,1,11,30.2696,17,1,26
148,1,1,28,1.885,16,1,27
148,0,0,30,1.7864,16,1,28
148,0,0,45,1.5871,15,1,29
148,1,0,38,2.2574,15,0,30
148,0,0,5,9.4086,16,1,31
148,0,0,41,1.9264,16,1,32
148,1,0,31,1.9591,15,0,33
148,0,0,45,1.5606,16,1,34
148,0,0,49,1.6255,16,1,35
148,1,0,32,1.679,15,0,36
148,0,0,18,2.3497,16,1,37
148,1,1,26,1.8497,16,1,38
148,0,0,43,1.7574,15,1,39
148,0,0,45,1.5979,15,1,40
148,0,0,41,1.5205,14,1,41
148,1,1,24,2.952,14,1,42
148,1,0,40,1.6515,13,0,43
148,0,0,44,2.2588,14,1,44
148,0,0,43,1.5862,14,1,45
148,0,0,38,2.0546,13,1,46
148,0,0,20,1.5362,13,1,47
148,1,1,16,2.1199,12,1,48
148,1,0,30,2.3278,12,0,49
148,0,1,10,1.5629,13,0,50
148,1,1,12,1.973,14,1,51
148,0,0,13,1.6901,14,1,52
148,1,1,23,2.397,13,1,53
148,1,0,30,1.648,13,0,54
148,0,1,26,1.7476,14,0,55
148,0,0,36,2.1028,15,1,56
148,0,0,42,3.3543,15,1,57
148,0,0,11,11.2499,14,1,58
148,0,0,43,1.9402,14,1,59
148,1,0,26,3.6395,13,0,60
148,0,0,16,1.9857,14,1,1
148,0,1,16,1.4795,14,0,2
148,1,0,3,2.0804,15,0,3
148,1,1,13,2.0327,16,1,4
148,0,0,11,1.9068,16,1,5
148,0,0,37,1.5636,15,1,6
148,0,0,34,1.7266,15,1,7
148,0,0,19,16.6954,14,1,8
148,1,1,16,2.3937,14,1,9
148,1,1,32,1.5929,13,1,10
148,0,0,27,1.4856,13,1,11
148,1,1,31,1.6516,12,1,12
148,1,0,25,5.0488,12,0,13
148,0,1,28,2.0161,13,0,14
148,1,0,33,1.5722,14,0,15
148,0,0,34,1.6948,15,1,16
148,0,0,34,1.5751,15,1,17
148,1,0,2,6.0089,14,0,18
148,1,0,3,4.4806,15,0,19
148,0,0,38,1.6094,16,1,20
148,0,0,46,2.3176,16,1,21
148,0,0,34,1.6413,15,1,22
148,0,0,22,1.5934,15,1,23
148,1,1,4,1.9216,14,1,24
148,1,1,10,1.5306,14,1,25
148,1,1,34,1.6879,13,1,26
148,1,0,3,3.3635,13,0,27
148,1,1,35,1.4952,14,1,28
148,1,1,36,1.7584,14,1,29
148,0,1,12,1.8054,13,0,30
148,0,0,29,1.3454,14,1,31
148,1,1,36,1.7587,14,1,32
148,1,0,31,1.5706,13,0,33
148,0,1,11,2.1361,14,0,34
148,0,0,16,2.4955,15,1,35
148,0,0,25,1.8583,15,1,36
148,1,1,36,1.4089,14,1,37
148,1,1,28,1.2918,14,1,38
148,0,0,25,1.4611,13,1,39
148,0,0,30,1.3843,13,1,40
148,0,0,20,1.7354,12,1,41
148,0,0,18,1.8735,12,1,42
148,0,1,33,1.5658,11,0,43
148,1,1,24,1.5235,12,1,44
148,1,1,32,1.9735,12,1,45
148,1,0,10,14.595,11,0,46
148,0,0,42,2.022,12,1,47
148,0,0,30,1.4243,12,1,48
148,1,1,40,1.7343,11,1,49
148,1,1,32,1.5874,11,1,50
148,1,1,2,3.2354,10,1,51
148,1,0,28,1.4953,10,0,52
148,0,1,27,1.4703,11,0,53
148,1,1,40,1.7272,12,1,54
148,0,0,39,1.5014,12,1,55
148,0,0,41,1.6569,11,1,56
148,0,1,38,1.7808,11,0,57
148,0,0,22,1.6478,12,1,58
148,1,0,18,3.0748,12,0,59
148,1,1,17,1.4328,13,1,60
148,0,1,9,2.1299,13,0,1
148,1,1,24,2.0845,14,1,2
148,1,1,28,1.5098,14,1,3
148,0,0,27,1.6533,13,1,4
148,0,0,30,1.5461,13,1,5
148,0,0,29,1.5649,12,1,6
148,0,0,36,1.5791,12,1,7
148,1,1,31,1.4171,11,1,8
148,1,0,17,1.6208,11,0,9
148,1,1,24,1.6286,12,1,10
148,1,1,25,1.4914,12,1,11
148,1,1,27,1.5368,11,1,12
148,1,0,29,1.7337,11,0,13
148,0,0,44,2.2021,12,1,14
148,0,0,33,2.0538,12,1,15
148,0,0,39,1.6916,11,1,16
148,1,0,10,1.7695,11,0,17
148,0,0,34,1.3991,12,1,18
148,1,1,36,2.3814,12,1,19
148,1,0,37,1.9811,11,0,20
148,0,1,27,1.6184,12,0,21
148,1,0,13,27.41,13,0,22
148,1,1,20,1.3859,14,1,23
148,1,1,27,1.4448,14,1,24
148,0,0,39,1.7801,13,1,25
148,1,1,35,1.7277,13,1,26
148,0,0,39,1.9056,12,1,27
148,0,0,28,1.5911,12,1,28
148,0,0,39,1.6398,11,1,29
148,1,1,27,1.4137,11,1,30
148,1,1,30,2.6139,10,1,31
148,1,0,25,1.7877,10,0,32
148,0,0,34,1.4343,11,1,33
148,1,1,36,1.718,11,1,34
148,1,1,24,1.4291,10,1,35
148,0,1,27,1.5155,10,0,36
148,1,0,32,3.8524,11,0,37
148,1,1,27,2.024,12,1,38
148,0,0,33,1.9162,12,1,39
148,0,1,35,2.5374,11,0,40
148,0,0,42,1.6431,12,1,41
148,0,0,39,1.6287,12,1,42
148,0,0,38,1.7688,11,1,43
148,1,0,39,1.7532,11,0,44
148,0,0,41,2.287,12,1,45
148,1,1,36,1.6645,12,1,46
148,1,1,23,1.5019,11,1,47
148,0,0,35,1.5093,11,1,48
148,0,0,39,1.3615,10,1,49
148,0,0,41,1.4639,10,1,50
148,1,0,39,1.4018,9,0,51
148,1,1,31,1.5796,10,1,52
148,0,0,18,13.1239,10,1,53
148,0,1,31,1.5258,9,0,54
148,1,1,16,8.8881,10,1,55
148,0,1,28,1.8745,10,0,56
148,1,1,32,1.4406,11,1,57
148,0,0,34,1.565,11,1,58
148,0,0,17,13.0253,10,1,59
148,0,1,30,1.6806,10,0,60
149,0,0,19,2.635,15,1,1
149,1,0,15,3.169,14,0,2
149,1,1,11,3.944,15,1,3
149,0,0,18,2.275,15,1,4
149,1,1,16,2.499,14,1,5
149,0,0,23,2.436,14,1,6
149,1,1,15,3.376,13,1,7
149,1,0,25,2.799,13,0,8
149,1,1,25,2.667,14,1,9
149,1,1,25,2.235,14,1,10
149,0,0,17,2.492,13,1,11
149,1,1,26,2.604,13,1,12
149,0,1,26,3.61,12,0,13
149,1,1,24,2.468,13,1,14
149,0,1,12,3.477,13,0,15
149,0,0,22,2.828,14,1,16
149,1,1,23,2.348,14,1,17
149,0,0,33,2.084,13,1,18
149,0,0,35,2.315,13,1,19
149,1,1,28,2.187,12,1,20
149,1,1,33,2.62,12,1,21
149,0,0,32,2.303,11,1,22
149,0,0,39,2.196,11,1,23
149,1,0,36,2.235,10,0,24
149,0,0,35,2.235,11,1,25
149,0,0,31,2.135,11,1,26
149,1,0,34,2.138,10,0,27
149,0,0,21,2.143,11,1,28
149,1,0,26,2.463,11,0,29
149,0,0,32,2.339,12,1,30
149,0,0,35,2.207,12,1,31
149,0,1,5,3.335,11,0,32
149,1,0,28,2.511,12,0,33
149,0,0,37,2.066,13,1,34
149,0,0,37,2.699,13,1,35
149,0,0,27,2.235,12,1,36
149,1,1,20,2.451,12,1,37
149,1,1,33,2.135,11,1,38
149,1,1,34,2.307,11,1,39
149,1,1,30,3.164,10,1,40
149,1,1,28,2.314,10,1,41
149,0,0,24,2.763,9,1,42
149,1,1,26,2.275,9,1,43
149,0,0,30,2.307,8,1,44
149,1,0,27,2.487,8,0,45
149,0,1,29,2.178,9,0,46
149,1,1,25,2.427,10,1,47
149,0,0,26,2.195,10,1,48
149,1,0,30,2.231,9,0,49
149,0,1,25,3.528,10,0,50
149,1,1,18,2.435,11,1,51
149,1,1,23,2.707,11,1,52
149,0,0,24,2.155,10,1,53
149,1,1,24,2.39,10,1,54
149,1,0,23,2.651,9,0,55
149,0,0,21,2.134,10,1,56
149,1,0,21,2.46,10,0,57
149,1,1,19,2.258,11,1,58
149,0,0,24,2.423,11,1,59
149,1,1,17,2.979,10,1,60
149,1,1,26,2.443,10,1,1
149,1,0,17,2.33,9,0,2
149,0,0,28,2.099,10,1,3
149,1,1,27,2.031,10,1,4
149,0,0,26,2.084,9,1,5
149,0,0,23,2.363,9,1,6
149,1,0,24,2.632,8,0,7
149,0,0,29,3.32,9,1,8
149,0,1,25,1.963,9,0,9
149,0,1,19,2.924,10,0,10
149,1,0,22,2.348,11,0,11
149,1,0,26,2.207,12,0,12
149,0,1,25,1.97,13,0,13
149,0,0,14,2.167,14,1,14
149,0,0,24,2.235,14,1,15
149,1,1,27,2.25,13,1,16
149,1,0,25,2.735,13,0,17
149,0,0,27,2.058,14,1,18
149,1,1,19,3.004,14,1,19
149,0,1,28,2.877,13,0,20
149,0,0,27,2.263,14,1,21
149,0,0,29,2.002,14,1,22
149,0,0,30,2.387,13,1,23
149,1,1,30,2.139,13,1,24
149,1,0,29,2.323,12,0,25
149,1,0,29,2.05,13,0,26
149,0,1,27,2.524,14,0,27
149,0,0,26,2.352,15,1,28
149,0,0,33,2.348,15,1,29
149,1,0,29,2.323,14,0,30
149,0,0,32,2.074,15,1,31
149,1,1,23,2.411,15,1,32
149,1,1,31,2.175,14,1,33
149,0,0,35,2.395,14,1,34
149,0,0,29,2.151,13,1,35
149,0,1,31,2.171,13,0,36
149,0,1,31,2.331,14,0,37
149,1,1,32,2.413,15,1,38
149,1,1,38,2.735,15,1,39
149,0,0,29,2.252,14,1,40
149,1,0,30,2.227,14,0,41
149,1,1,35,2.049,15,1,42
149,0,0,34,2.508,15,1,43
149,1,1,33,2.223,14,1,44
149,0,0,30,2.131,14,1,45
149,1,0,25,2.628,13,0,46
149,1,0,28,2.404,14,0,47
149,1,0,25,2.372,15,0,48
149,1,1,36,2.284,16,1,49
149,0,0,32,2.491,16,1,50
149,0,0,36,2.583,15,1,51
149,0,0,32,2.179,15,1,52
149,0,0,32,2.315,14,1,53
149,1,1,32,2.919,14,1,54
149,1,1,25,2.699,13,1,55
149,1,1,26,2.389,13,1,56
149,1,0,27,3.104,12,0,57
149,1,1,30,2.396,13,1,58
149,0,0,28,2.46,13,1,59
149,1,1,35,2.29,12,1,60
149,0,0,26,2.408,12,1,1
149,1,0,30,2.355,11,0,2
149,1,0,27,2.592,12,0,3
149,0,0,24,2.451,13,1,4
149,0,0,31,2.219,13,1,5
149,0,1,29,2.563,12,0,6
149,1,0,27,2.318,13,0,7
149,0,1,31,2.108,14,0,8
149,1,0,28,2.651,15,0,9
149,0,0,30,2.367,16,1,10
149,0,1,27,2.69,16,0,11
149,0,1,30,2.335,17,0,12
149,1,1,31,2.042,18,1,13
149,0,0,26,2.114,18,1,14
149,0,0,30,2.258,17,1,15
149,1,1,28,2.087,17,1,16
149,0,0,29,2.467,16,1,17
149,0,0,34,2.331,16,1,18
149,1,1,29,2.047,15,1,19
149,0,0,23,2.386,15,1,20
149,1,1,32,2.507,14,1,21
149,1,0,28,2.182,14,0,22
149,1,1,29,3.164,15,1,23
149,1,1,32,2.499,15,1,24
149,1,0,25,2.435,14,0,25
149,1,0,30,2.139,15,0,26
149,0,0,29,2.363,16,1,27
149,1,1,30,2.191,16,1,28
149,0,0,33,2.38,15,1,29
149,0,0,37,2.42,15,1,30
149,1,1,31,2.608,14,1,31
149,0,0,26,1.995,14,1,32
149,1,1,31,2.432,13,1,33
149,1,1,35,2.323,13,1,34
149,0,0,25,2.756,12,1,35
149,1,1,32,2.31,12,1,36
149,0,0,30,2.451,11,1,37
149,0,0,29,2.504,11,1,38
149,0,0,28,2.508,10,1,39
149,1,1,29,2.23,10,1,40
149,0,0,30,2.459,9,1,41
149,0,1,37,2.183,9,0,42
149,1,1,33,2.304,10,1,43
149,0,0,3,3.216,10,1,44
149,0,1,29,2.532,9,0,45
149,0,0,26,2.388,10,1,46
149,0,0,25,2.243,10,1,47
149,0,1,26,2.178,9,0,48
149,1,0,21,3.557,10,0,49
149,1,0,26,3.064,11,0,50
149,0,1,23,2.243,12,0,51
149,0,0,27,2.86,13,1,52
149,0,1,26,2.516,13,0,53
149,0,0,22,2.082,14,1,54
149,0,1,19,2.427,14,0,55
149,0,0,21,2.022,15,1,56
149,1,1,20,2.123,15,1,57
149,1,1,30,1.986,14,1,58
149,1,1,18,2.208,14,1,59
149,1,1,18,2.395,13,1,60
149,1,1,25,2.34,13,1,1
149,0,0,22,2.09,12,1,2
149,1,1,26,2.37,12,1,3
149,1,1,24,1.978,11,1,4
149,0,0,25,2.074,11,1,5
149,0,0,23,2.827,10,1,6
149,0,0,20,2.355,10,1,7
149,0,1,27,2.39,9,0,8
149,1,1,28,2.407,10,1,9
149,1,1,22,2.034,10,1,10
149,0,1,29,2.195,9,0,11
149,1,0,21,2.269,10,0,12
149,0,0,27,2.5,11,1,13
149,0,0,26,2.507,11,1,14
149,1,1,31,2.338,10,1,15
149,0,0,27,2.227,10,1,16
149,0,0,25,2.339,9,1,17
149,0,0,21,1.947,9,1,18
149,0,0,24,2.193,8,1,19
149,0,1,27,2.627,8,0,20
149,0,0,13,3.366,9,1,21
149,1,1,25,2.138,9,1,22
149,0,0,24,2.78,8,1,23
149,0,1,21,2.458,8,0,24
149,1,0,25,2.142,9,0,25
149,1,1,27,2.179,10,1,26
149,0,0,19,2.407,10,1,27
149,0,0,20,2.082,9,1,28
149,0,1,23,1.957,9,0,29
149,0,0,24,1.902,10,1,30
149,1,1,26,1.941,10,1,31
149,0,1,24,1.846,9,0,32
149,1,0,27,2.034,10,0,33
149,0,0,21,2.347,11,1,34
149,0,0,25,2.278,11,1,35
149,1,1,23,1.834,10,1,36
149,1,0,27,2.423,10,0,37
149,1,1,25,2.091,11,1,38
149,0,1,22,2.531,11,0,39
149,0,0,22,3.068,12,1,40
149,0,0,24,2.303,12,1,41
149,1,0,26,2.065,11,0,42
149,0,0,28,2.15,12,1,43
149,0,0,24,2.291,12,1,44
149,1,1,26,2.163,11,1,45
149,0,0,26,2.131,11,1,46
149,1,1,23,2.603,10,1,47
149,1,1,27,1.878,10,1,48
149,1,0,28,2.074,9,0,49
149,0,0,25,2.298,10,1,50
149,1,1,27,2.294,10,1,51
149,0,0,28,2.48,9,1,52
149,1,1,26,2.227,9,1,53
149,1,1,22,2.343,8,1,54
149,1,1,29,2.203,8,1,55
149,1,1,22,2.506,7,1,56
149,0,1,24,2.319,7,0,57
149,1,0,27,2.354,8,0,58
149,1,1,26,2.242,9,1,59
149,1,0,25,2.475,9,0,60
150,0,1,24,2.1196,16,0,1
150,0,0,20,2.0919,17,1,2
150,1,1,24,2.1474,17,1,3
150,0,0,32,5.1711,16,1,4
150,1,0,11,2.5243,16,0,5
150,0,0,24,1.8401,17,1,6
150,0,1,20,4.9203,17,0,7
150,1,1,17,2.0273,18,1,8
150,0,1,20,2.5491,18,0,9
150,1,1,38,2.7081,19,1,10
150,0,0,27,2.1062,19,1,11
150,1,1,47,2.8328,18,1,12
150,0,0,48,2.508,18,1,13
150,1,1,28,1.9045,17,1,14
150,1,1,42,1.8123,17,1,15
150,0,0,9,2.5645,16,1,16
150,0,1,21,1.5507,16,0,17
150,1,1,46,2.3212,17,1,18
150,0,1,4,5.2149,17,0,19
150,1,1,29,1.7992,18,1,20
150,0,0,34,1.9986,18,1,21
150,0,0,15,2.579,17,1,22
150,0,1,21,1.7012,17,0,23
150,1,1,19,6.9182,18,1,24
150,1,1,19,2.1356,18,1,25
150,0,0,26,1.5801,17,1,26
150,0,0,29,1.5963,17,1,27
150,0,1,18,1.627,16,0,28
150,1,1,27,1.5138,17,1,29
150,1,1,26,1.4656,17,1,30
150,1,1,23,1.9041,16,1,31
150,0,0,11,2.3139,16,1,32
150,1,1,16,1.5798,15,1,33
150,0,0,30,1.7029,15,1,34
150,1,1,26,1.6592,14,1,35
150,1,1,16,2.0712,14,1,36
150,0,1,7,3.4893,13,0,37
150,1,1,22,1.4815,14,1,38
150,1,1,17,5.8152,14,1,39
150,1,1,20,1.5633,13,1,40
150,1,1,17,1.4732,13,1,41
150,0,0,24,1.758,12,1,42
150,0,1,19,1.7519,12,0,43
150,1,1,12,2.4549,13,1,44
150,1,1,17,1.6307,13,1,45
150,0,0,30,1.9419,12,1,46
150,0,1,29,1.571,12,0,47
150,0,0,25,1.6147,13,1,48
150,1,1,4,2.6163,13,1,49
150,0,1,23,1.9508,12,0,50
150,1,1,32,1.7586,13,1,51
150,1,1,35,1.8126,13,1,52
